Anti-Clockwise_Metamorphosis	caryllRune	place	Chalice_Dungeons
Anti-Clockwise_Metamorphosis	caryllRune	place	Ailing_Loran
Anti-Clockwise_Metamorphosis	caryllRune	lamp	Hunter's_Nightmare
Anti-Clockwise_Metamorphosis	caryllRune	place	Central_Yharnam
Anti-Clockwise_Metamorphosis	caryllRune	place	Yahar'gul_Unseen_Village
Anti-Clockwise_Metamorphosis	caryllRune	place	Central_Yharnam
Anti-Clockwise_Metamorphosis	caryllRune	place	Hunter's_Dream
Anti-Clockwise_Metamorphosis	caryllRune	place	Nightmare_Of_Mensis
Anti-Clockwise_Metamorphosis	caryllRune	place	Forsaken_Castle_Cainhurst
Anti-Clockwise_Metamorphosis	caryllRune	place	Yahar'gul_Unseen_Village
Anti-Clockwise_Metamorphosis	caryllRune	place	Forbidden_Woods
Anti-Clockwise_Metamorphosis	caryllRune	place	Nightmare_Of_Mensis
Anti-Clockwise_Metamorphosis	caryllRune	place	Cathedral_Ward
Anti-Clockwise_Metamorphosis	caryllRune	place	Hemwick_Charnel_Lane
Anti-Clockwise_Metamorphosis	caryllRune	place	Nightmare_Frontier
Anti-Clockwise_Metamorphosis	caryllRune	place	Upper_Cathedral_Ward
Anti-Clockwise_Metamorphosis	caryllRune	lamp	Altar_Of_Despair
Anti-Clockwise_Metamorphosis	caryllRune	place	Upper_Cathedral_Ward
Anti-Clockwise_Metamorphosis	caryllRune	place	Nightmare_Of_Mensis
Anti-Clockwise_Metamorphosis	caryllRune	place	Hunter's_Dream
Anti-Clockwise_Metamorphosis	caryllRune	lamp	Moonside_Lake
Anti-Clockwise_Metamorphosis	caryllRune	place	Byrgenwerth
Anti-Clockwise_Metamorphosis	caryllRune	place	Pthumeru_Labyrinth
Anti-Clockwise_Metamorphosis	caryllRune	place	Pthumeru_Labyrinth
Anti-Clockwise_Metamorphosis	caryllRune	place	Pthumeru_Labyrinth
Anti-Clockwise_Metamorphosis	caryllRune	place	Pthumeru_Labyrinth
Anti-Clockwise_Metamorphosis	caryllRune	place	Pthumeru_Labyrinth
Anti-Clockwise_Metamorphosis	caryllRune	place	Chalice_Dungeons
Anti-Clockwise_Metamorphosis	caryllRune	place	Hintertomb_Chalice
Anti-Clockwise_Metamorphosis	caryllRune	place	Pthumeru_Labyrinth
Anti-Clockwise_Metamorphosis	caryllRune	place	Chalice_Dungeons
Anti-Clockwise_Metamorphosis	caryllRune	place	Hintertomb_Chalice
Anti-Clockwise_Metamorphosis	caryllRune	place	Chalice_Dungeons
Anti-Clockwise_Metamorphosis	caryllRune	place	Hintertomb_Chalice
Anti-Clockwise_Metamorphosis	caryllRune	place	Chalice_Dungeons
Anti-Clockwise_Metamorphosis	caryllRune	place	Hintertomb_Chalice
Anti-Clockwise_Metamorphosis	caryllRune	place	Chalice_Dungeons
Anti-Clockwise_Metamorphosis	caryllRune	place	Ailing_Loran
Anti-Clockwise_Metamorphosis	caryllRune	place	Chalice_Dungeons
Anti-Clockwise_Metamorphosis	caryllRune	place	Ailing_Loran
Anti-Clockwise_Metamorphosis	caryllRune	place	Pthumeru_Labyrinth
Anti-Clockwise_Metamorphosis	caryllRune	place	Chalice_Dungeons
Anti-Clockwise_Metamorphosis	caryllRune	lamp	Hunter's_Nightmare
Anti-Clockwise_Metamorphosis	caryllRune	lamp	Coast
Anti-Clockwise_Metamorphosis	caryllRune	lamp	Astral_Clocktower
Anti-Clockwise_Metamorphosis	caryllRune	place	Research_Hall
Anti-Clockwise_Metamorphosis	caryllRune	lamp	Hunter's_Nightmare
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Cathedral_Ward
Arcane_Lake	caryllRune	place	Iosefka's_Clinic
Arcane_Lake	caryllRune	place	Yahar'gul_Unseen_Village
Arcane_Lake	caryllRune	place	Upper_Cathedral_Ward
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	lamp	Hunter's_Nightmare
Arcane_Lake	caryllRune	place	Fishing_Hamlet
Arcane_Lake	caryllRune	lamp	Hunter's_Nightmare
Arcane_Lake	caryllRune	lamp	Nightmare_Church
Arcane_Lake	caryllRune	place	Forsaken_Castle_Cainhurst
Arcane_Lake	caryllRune	place	Abandoned_Old_Workshop
Arcane_Lake	caryllRune	place	Research_Hall
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Forbidden_Woods
Arcane_Lake	caryllRune	place	Old_Yharnam
Arcane_Lake	caryllRune	place	Fishing_Hamlet
Arcane_Lake	caryllRune	place	Central_Yharnam
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Central_Yharnam
Arcane_Lake	caryllRune	place	Yahar'gul_Unseen_Village
Arcane_Lake	caryllRune	place	Hintertomb_Chalice
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	lamp	Astral_Clocktower
Arcane_Lake	caryllRune	place	Forbidden_Woods
Arcane_Lake	caryllRune	lamp	Hunter's_Nightmare
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Cathedral_Ward
Arcane_Lake	caryllRune	place	Forbidden_Woods
Arcane_Lake	caryllRune	lamp	Hunter's_Nightmare
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Old_Yharnam
Arcane_Lake	caryllRune	place	Fishing_Hamlet
Arcane_Lake	caryllRune	place	Cathedral_Ward
Arcane_Lake	caryllRune	lamp	Hunter's_Nightmare
Arcane_Lake	caryllRune	place	Pthumeru_Labyrinth
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Old_Yharnam
Arcane_Lake	caryllRune	place	Upper_Cathedral_Ward
Arcane_Lake	caryllRune	lamp	Hunter's_Nightmare
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Abandoned_Old_Workshop
Arcane_Lake	caryllRune	place	Abandoned_Old_Workshop
Arcane_Lake	caryllRune	place	Forsaken_Castle_Cainhurst
Arcane_Lake	caryllRune	place	Iosefka's_Clinic
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Forbidden_Woods
Arcane_Lake	caryllRune	place	Fishing_Hamlet
Arcane_Lake	caryllRune	place	Central_Yharnam
Arcane_Lake	caryllRune	place	Central_Yharnam
Arcane_Lake	caryllRune	place	Forsaken_Castle_Cainhurst
Arcane_Lake	caryllRune	place	Chalice_Dungeons
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Forsaken_Castle_Cainhurst
Arcane_Lake	caryllRune	place	Old_Yharnam
Arcane_Lake	caryllRune	place	Byrgenwerth
Arcane_Lake	caryllRune	place	Lecture_Building
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Forbidden_Woods
Arcane_Lake	caryllRune	lamp	Hunter's_Nightmare
Arcane_Lake	caryllRune	place	Yahar'gul_Unseen_Village
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Old_Yharnam
Arcane_Lake	caryllRune	place	Cathedral_Ward
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Old_Yharnam
Arcane_Lake	caryllRune	place	Upper_Cathedral_Ward
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Forsaken_Castle_Cainhurst
Arcane_Lake	caryllRune	place	Iosefka's_Clinic
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Forbidden_Woods
Arcane_Lake	caryllRune	place	Central_Yharnam
Arcane_Lake	caryllRune	place	Cathedral_Ward
Arcane_Lake	caryllRune	place	Forsaken_Castle_Cainhurst
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Yahar'gul_Unseen_Village
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Central_Yharnam
Arcane_Lake	caryllRune	lamp	Hunter's_Nightmare
Arcane_Lake	caryllRune	place	Fishing_Hamlet
Arcane_Lake	caryllRune	lamp	Hunter's_Nightmare
Arcane_Lake	caryllRune	place	Fishing_Hamlet
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	lamp	Hunter's_Nightmare
Arcane_Lake	caryllRune	place	Research_Hall
Arcane_Lake	caryllRune	place	Old_Yharnam
Arcane_Lake	caryllRune	place	Cathedral_Ward
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Old_Yharnam
Arcane_Lake	caryllRune	place	Upper_Cathedral_Ward
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Forsaken_Castle_Cainhurst
Arcane_Lake	caryllRune	place	Iosefka's_Clinic
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Forbidden_Woods
Arcane_Lake	caryllRune	place	Forsaken_Castle_Cainhurst
Arcane_Lake	caryllRune	place	Byrgenwerth
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Yahar'gul_Unseen_Village
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Abandoned_Old_Workshop
Arcane_Lake	caryllRune	place	Hintertomb_Chalice
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Iosefka's_Clinic
Arcane_Lake	caryllRune	place	Central_Yharnam
Arcane_Lake	caryllRune	lamp	Hunter's_Nightmare
Arcane_Lake	caryllRune	place	Fishing_Hamlet
Arcane_Lake	caryllRune	place	Forbidden_Woods
Arcane_Lake	caryllRune	place	Research_Hall
Arcane_Lake	caryllRune	place	Fishing_Hamlet
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	lamp	Hunter's_Nightmare
Arcane_Lake	caryllRune	lamp	Hunter's_Nightmare
Arcane_Lake	caryllRune	place	Forsaken_Castle_Cainhurst
Arcane_Lake	caryllRune	place	Cathedral_Ward
Arcane_Lake	caryllRune	place	Iosefka's_Clinic
Arcane_Lake	caryllRune	lamp	Hunter's_Nightmare
Arcane_Lake	caryllRune	place	Iosefka's_Clinic
Arcane_Lake	caryllRune	lamp	1st_Floor_Sickroom
Arcane_Lake	caryllRune	lamp	Central_Yharnam
Arcane_Lake	caryllRune	place	Central_Yharnam
Arcane_Lake	caryllRune	lamp	Cathedral_Ward
Arcane_Lake	caryllRune	place	Cathedral_Ward
Arcane_Lake	caryllRune	lamp	Tomb_Of_Oedon
Arcane_Lake	caryllRune	place	Cathedral_Ward
Arcane_Lake	caryllRune	lamp	Grand_Cathedral
Arcane_Lake	caryllRune	place	Central_Yharnam
Arcane_Lake	caryllRune	place	Central_Yharnam
Arcane_Lake	caryllRune	place	Byrgenwerth
Arcane_Lake	caryllRune	place	Central_Yharnam
Arcane_Lake	caryllRune	lamp	Tomb_Of_Oedon
Arcane_Lake	caryllRune	lamp	Cathedral_Ward
Arcane_Lake	caryllRune	place	Cathedral_Ward
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Lecture_Building
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Old_Yharnam
Arcane_Lake	caryllRune	place	Yahar'gul_Unseen_Village
Arcane_Lake	caryllRune	place	Forbidden_Woods
Arcane_Lake	caryllRune	place	Cathedral_Ward
Arcane_Lake	caryllRune	place	Forbidden_Woods
Arcane_Lake	caryllRune	place	Central_Yharnam
Arcane_Lake	caryllRune	lamp	Hunter's_Nightmare
Arcane_Lake	caryllRune	lamp	Underground_Corpse_Pile
Arcane_Lake	caryllRune	place	Old_Yharnam
Arcane_Lake	caryllRune	place	Chalice_Dungeons
Arcane_Lake	caryllRune	place	Hintertomb_Chalice
Arcane_Lake	caryllRune	place	Chalice_Dungeons
Arcane_Lake	caryllRune	place	Ailing_Loran
Arcane_Lake	caryllRune	lamp	Hunter's_Nightmare
Arcane_Lake	caryllRune	place	Central_Yharnam
Arcane_Lake	caryllRune	place	Yahar'gul_Unseen_Village
Arcane_Lake	caryllRune	place	Central_Yharnam
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	place	Nightmare_Of_Mensis
Arcane_Lake	caryllRune	place	Forsaken_Castle_Cainhurst
Arcane_Lake	caryllRune	place	Yahar'gul_Unseen_Village
Arcane_Lake	caryllRune	place	Forbidden_Woods
Arcane_Lake	caryllRune	place	Nightmare_Of_Mensis
Arcane_Lake	caryllRune	place	Cathedral_Ward
Arcane_Lake	caryllRune	place	Hemwick_Charnel_Lane
Arcane_Lake	caryllRune	place	Nightmare_Frontier
Arcane_Lake	caryllRune	place	Upper_Cathedral_Ward
Arcane_Lake	caryllRune	lamp	Altar_Of_Despair
Arcane_Lake	caryllRune	place	Upper_Cathedral_Ward
Arcane_Lake	caryllRune	place	Nightmare_Of_Mensis
Arcane_Lake	caryllRune	place	Hunter's_Dream
Arcane_Lake	caryllRune	lamp	Moonside_Lake
Arcane_Lake	caryllRune	place	Byrgenwerth
Arcane_Lake	caryllRune	place	Pthumeru_Labyrinth
Arcane_Lake	caryllRune	place	Pthumeru_Labyrinth
Arcane_Lake	caryllRune	place	Pthumeru_Labyrinth
Arcane_Lake	caryllRune	place	Pthumeru_Labyrinth
Arcane_Lake	caryllRune	place	Pthumeru_Labyrinth
Arcane_Lake	caryllRune	place	Chalice_Dungeons
Arcane_Lake	caryllRune	place	Hintertomb_Chalice
Arcane_Lake	caryllRune	place	Pthumeru_Labyrinth
Arcane_Lake	caryllRune	place	Chalice_Dungeons
Arcane_Lake	caryllRune	place	Hintertomb_Chalice
Arcane_Lake	caryllRune	place	Chalice_Dungeons
Arcane_Lake	caryllRune	place	Hintertomb_Chalice
Arcane_Lake	caryllRune	place	Chalice_Dungeons
Arcane_Lake	caryllRune	place	Hintertomb_Chalice
Arcane_Lake	caryllRune	place	Chalice_Dungeons
Arcane_Lake	caryllRune	place	Ailing_Loran
Arcane_Lake	caryllRune	place	Chalice_Dungeons
Arcane_Lake	caryllRune	place	Ailing_Loran
Arcane_Lake	caryllRune	place	Pthumeru_Labyrinth
Arcane_Lake	caryllRune	place	Chalice_Dungeons
Arcane_Lake	caryllRune	lamp	Hunter's_Nightmare
Arcane_Lake	caryllRune	lamp	Coast
Arcane_Lake	caryllRune	lamp	Astral_Clocktower
Arcane_Lake	caryllRune	place	Research_Hall
Arcane_Lake	caryllRune	lamp	Hunter's_Nightmare
Beast	caryllRune	place	Hunter's_Dream
Beast	caryllRune	place	Cathedral_Ward
Beast	caryllRune	place	Iosefka's_Clinic
Beast	caryllRune	place	Yahar'gul_Unseen_Village
Beast	caryllRune	place	Upper_Cathedral_Ward
Beast	caryllRune	place	Hunter's_Dream
Beast	caryllRune	lamp	Hunter's_Nightmare
Beast	caryllRune	place	Fishing_Hamlet
Beast	caryllRune	lamp	Hunter's_Nightmare
Beast	caryllRune	lamp	Nightmare_Church
Beast	caryllRune	place	Forsaken_Castle_Cainhurst
Beast	caryllRune	place	Abandoned_Old_Workshop
Beast	caryllRune	place	Research_Hall
Beast	caryllRune	place	Hunter's_Dream
Beast	caryllRune	place	Hunter's_Dream
Beast	caryllRune	place	Forbidden_Woods
Beast	caryllRune	place	Old_Yharnam
Beast	caryllRune	place	Fishing_Hamlet
Beast	caryllRune	place	Central_Yharnam
Beast	caryllRune	place	Hunter's_Dream
Beast	caryllRune	place	Hunter's_Dream
Beast	caryllRune	place	Central_Yharnam
Beast	caryllRune	place	Yahar'gul_Unseen_Village
Beast	caryllRune	place	Hintertomb_Chalice
Beast	caryllRune	place	Hunter's_Dream
Beast	caryllRune	lamp	Astral_Clocktower
Beast	caryllRune	place	Forbidden_Woods
Beast	caryllRune	lamp	Hunter's_Nightmare
Beast	caryllRune	place	Hunter's_Dream
Beast	caryllRune	place	Cathedral_Ward
Beast	caryllRune	place	Forbidden_Woods
Beast	caryllRune	lamp	Hunter's_Nightmare
Beast	caryllRune	place	Hunter's_Dream
Beast	caryllRune	place	Old_Yharnam
